State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Karnataka,Kolar,Bangarpet,Potato,Local,FAQ,01-08-2023,800,1500,1100
Karnataka,Kolar,Bangarpet,Raddish,Raddish,FAQ,01-08-2023,300,500,400
Karnataka,Kolar,Bangarpet,Rice,Sarbati Raw,FAQ,01-08-2023,4500,5000,4800
Karnataka,Kolar,Bangarpet,Tomato,Tomato,FAQ,01-08-2023,3500,15000,9000
Karnataka,Kolar,Chickkaballapura,Beans,Beans (Whole),FAQ,01-08-2023,4000,8400,8100
Karnataka,Kolar,Chickkaballapura,Beetroot,Beetroot,FAQ,01-08-2023,1200,1400,1300
Karnataka,Kolar,Chickkaballapura,Brinjal,Brinjal,FAQ,01-08-2023,2000,3000,2900
Karnataka,Kolar,Chickkaballapura,Capsicum,Capsicum,FAQ,01-08-2023,3000,4500,4000
Karnataka,Kolar,Chickkaballapura,Carrot,Carrot,FAQ,01-08-2023,2500,3000,2900
Karnataka,Kolar,Chickkaballapura,Cauliflower,Cauliflower,FAQ,01-08-2023,1000,1400,1300
Karnataka,Kolar,Chickkaballapura,Chilly Capsicum,Chilly Capsicum,FAQ,01-08-2023,3000,4500,4100
Karnataka,Kolar,Chickkaballapura,Chrysanthemum(Loose),Other,FAQ,01-08-2023,3000,4000,3000
Karnataka,Kolar,Chickkaballapura,Cucumbar(Kheera),Cucumbar,FAQ,01-08-2023,400,700,600
Karnataka,Kolar,Chickkaballapura,Drumstick,Drumstick,FAQ,01-08-2023,2000,2500,2400
Karnataka,Kolar,Chickkaballapura,Green Chilli,Green Chilly,FAQ,01-08-2023,5000,6000,5000
Karnataka,Kolar,Chickkaballapura,Knool Khol,Knool Khol,FAQ,01-08-2023,1500,2000,1900
Karnataka,Kolar,Chickkaballapura,Marigold(Calcutta),Other,FAQ,01-08-2023,10000,15000,14000
Karnataka,Kolar,Chickkaballapura,Raddish,Raddish,FAQ,01-08-2023,700,800,700
Karnataka,Kolar,Chickkaballapura,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01-08-2023,2500,2600,2500
Karnataka,Kolar,Chickkaballapura,Rose(Loose)),Other,FAQ,01-08-2023,7000,10000,9000
Karnataka,Kolar,Chickkaballapura,Seemebadnekai,Seemebadanekai,FAQ,01-08-2023,800,1000,900
Karnataka,Kolar,Chickkaballapura,Snakeguard,Snakeguard,FAQ,01-08-2023,1400,1500,1400
Karnataka,Kolar,Chickkaballapura,Thondekai,Thondekai,FAQ,01-08-2023,1200,1400,1300
Karnataka,Kolar,Chintamani,Beans,Beans (Whole),FAQ,01-08-2023,5000,6000,5500
Karnataka,Kolar,Chintamani,Beetroot,Beetroot,FAQ,01-08-2023,1000,1700,1500
Karnataka,Kolar,Chintamani,Bhindi(Ladies Finger),Bhindi,FAQ,01-08-2023,2000,3000,2500
Karnataka,Kolar,Chintamani,Bitter gourd,Bitter Gourd,FAQ,01-08-2023,2500,3500,3000
Karnataka,Kolar,Chintamani,Brinjal,Brinjal,FAQ,01-08-2023,2000,3000,2500
Karnataka,Kolar,Chintamani,Bunch Beans,Bunch Beans,FAQ,01-08-2023,1500,2000,1800
Karnataka,Kolar,Chintamani,Cabbage,Cabbage,FAQ,01-08-2023,200,300,250
Karnataka,Kolar,Chintamani,Capsicum,Capsicum,FAQ,01-08-2023,3000,4000,3500
Karnataka,Kolar,Chintamani,Carrot,Carrot,FAQ,01-08-2023,2500,3500,3000
Karnataka,Kolar,Chintamani,Cashewnuts,Local(Raw),FAQ,01-08-2023,7500,11050,9500
Karnataka,Kolar,Chintamani,Cauliflower,Local,FAQ,01-08-2023,150,200,170
Karnataka,Kolar,Chintamani,Chilly Capsicum,Chilly Capsicum,FAQ,01-08-2023,2000,3000,2500
Karnataka,Kolar,Chintamani,Cucumbar(Kheera),Cucumbar,FAQ,01-08-2023,200,300,250
Karnataka,Kolar,Chintamani,Drumstick,Drumstick,FAQ,01-08-2023,2500,3000,2700
Karnataka,Kolar,Chintamani,Garlic,Garlic,FAQ,01-08-2023,7000,10000,9000
Karnataka,Kolar,Chintamani,Green Chilli,Green Chilly,FAQ,01-08-2023,4500,8500,8000
Karnataka,Kolar,Chintamani,Knool Khol,Knool Khol,FAQ,01-08-2023,2500,3000,2700
Karnataka,Kolar,Chintamani,Onion,Onion,FAQ,01-08-2023,1500,1800,1600
Karnataka,Kolar,Chintamani,Potato,Local,FAQ,01-08-2023,1500,2200,2000
Karnataka,Kolar,Chintamani,Raddish,Raddish,FAQ,01-08-2023,1000,1500,1300
Karnataka,Kolar,Chintamani,Rice,Broken Rice,FAQ,01-08-2023,2250,2350,2300
Karnataka,Kolar,Chintamani,Rice,Hansa,FAQ,01-08-2023,2300,2400,2350
Karnataka,Kolar,Chintamani,Rice,Sona,FAQ,01-08-2023,5100,6150,5800
Karnataka,Kolar,Chintamani,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01-08-2023,1500,2000,1700
Karnataka,Kolar,Chintamani,Thondekai,Thondekai,FAQ,01-08-2023,800,1000,900
Karnataka,Kolar,Chintamani,Tomato,Tomato,FAQ,01-08-2023,4000,15330,9330
Karnataka,Kolar,Kolar,Beans,Beans (Whole),FAQ,01-08-2023,3000,9000,6000
Karnataka,Kolar,Kolar,Beetroot,Beetroot,FAQ,01-08-2023,1000,1500,1300
Karnataka,Kolar,Kolar,Brinjal,Brinjal,FAQ,01-08-2023,1000,2500,1700
Karnataka,Kolar,Kolar,Cabbage,Cabbage,FAQ,01-08-2023,600,1000,800
Karnataka,Kolar,Kolar,Capsicum,Capsicum,FAQ,01-08-2023,2000,5000,3500
Karnataka,Kolar,Kolar,Carrot,Carrot,FAQ,01-08-2023,1500,3500,2500
Karnataka,Kolar,Kolar,Cauliflower,Local,FAQ,01-08-2023,1000,1500,1300
Karnataka,Kolar,Kolar,Chapparad Avare,Chapparada Avarekai,FAQ,01-08-2023,1500,3000,2300
Karnataka,Kolar,Kolar,Chilly Capsicum,Chilly Capsicum,FAQ,01-08-2023,3000,5000,4000
Karnataka,Kolar,Kolar,Ginger(Green),Green Ginger,FAQ,01-08-2023,10000,15000,13000
Karnataka,Kolar,Kolar,Green Chilli,Green Chilly,FAQ,01-08-2023,3500,6000,4700
Karnataka,Kolar,Kolar,Knool Khol,Knool Khol,FAQ,01-08-2023,600,1400,1000
Karnataka,Kolar,Kolar,Potato,Local,FAQ,01-08-2023,1000,2000,1500
Karnataka,Kolar,Kolar,Raddish,Raddish,FAQ,01-08-2023,600,800,700
Karnataka,Kolar,Kolar,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01-08-2023,1500,4000,2700
Karnataka,Kolar,Kolar,Tomato,Tomato,FAQ,01-08-2023,4000,16000,9330
Karnataka,Kolar,Malur,Beans,Beans (Whole),FAQ,01-08-2023,6500,8000,7134
Karnataka,Kolar,Malur,Capsicum,Capsicum,FAQ,01-08-2023,4000,4800,4500
Karnataka,Kolar,Malur,Chapparad Avare,Chapparada Avarekai,FAQ,01-08-2023,3000,3800,3508
Karnataka,Kolar,Mulabagilu,Tomato,Tomato,FAQ,01-08-2023,3666,15333,8666
Karnataka,Kolar,Srinivasapur,Tomato,Tomato,FAQ,01-08-2023,4000,14667,6667
Karnataka,Koppal,Koppal,Green Chilli,Green Chilly,FAQ,01-08-2023,2500,4500,3500
Karnataka,Koppal,Koppal,Groundnut,Gejje,FAQ,01-08-2023,2640,8870,7252
Karnataka,Koppal,Koppal,Onion,Onion,FAQ,01-08-2023,1400,2000,1700
Karnataka,Koppal,Koppal,Potato,Potato,FAQ,01-08-2023,1400,7700,4550
Karnataka,Koppal,Koppal,Tomato,Hybrid,FAQ,01-08-2023,3000,7100,5050
Karnataka,Mandya,K.R. Pet,Tender Coconut,Tender Coconut,FAQ,01-08-2023,6000,24000,12000
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,01-08-2023,3550,4350,4180
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,01-08-2023,3500,3800,3700
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,01-08-2023,3350,3820,3630
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,01-08-2023,3500,3900,3800
Karnataka,Mangalore(Dakshin Kannad),Bantwala,Arecanut(Betelnut/Supari),Cqca,FAQ,01-08-2023,12500,25000,22500
Karnataka,Mangalore(Dakshin Kannad),Bantwala,Arecanut(Betelnut/Supari),New Variety,FAQ,01-08-2023,27500,44200,42000
Karnataka,Mangalore(Dakshin Kannad),Puttur,Arecanut(Betelnut/Supari),New Variety,FAQ,01-08-2023,34000,44200,39100
Karnataka,Raichur,Raichur,Arhar (Tur/Red Gram)(Whole),Red,FAQ,01-08-2023,8539,10044,10044
Karnataka,Raichur,Raichur,Cotton,F-1054,FAQ,01-08-2023,6700,7400,7050
Karnataka,Raichur,Raichur,Groundnut,Gungri (With Shell),FAQ,01-08-2023,4189,5914,5501
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,01-08-2023,2129,2129,2129
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Bilegotu,FAQ,01-08-2023,34061,34409,34061
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Chali,FAQ,01-08-2023,38899,40616,38899
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Cqca,FAQ,01-08-2023,35989,36989,35989
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Kempugotu,FAQ,01-08-2023,41099,41099,41099
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Rashi,FAQ,01-08-2023,51409,52459,51409
Karnataka,Shimoga,Sagar,Arecanut(Betelnut/Supari),Sippegotu,FAQ,01-08-2023,11899,23719,22235
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Bette,FAQ,01-08-2023,48828,54199,53589
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Gorabalu,FAQ,01-08-2023,17106,43259,41899
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Rashi,FAQ,01-08-2023,43069,56099,53899
Karnataka,Shimoga,Shimoga,Arecanut(Betelnut/Supari),Saraku,FAQ,01-08-2023,50030,80800,74200
Karnataka,Shimoga,Shimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,01-08-2023,11000,12500,11750
Karnataka,Shimoga,Shimoga,Beans,Beans (Whole),FAQ,01-08-2023,5000,6000,5500
Karnataka,Shimoga,Shimoga,Beetroot,Beetroot,FAQ,01-08-2023,1800,2000,1900
Karnataka,Shimoga,Shimoga,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,01-08-2023,6500,7000,6800
Karnataka,Shimoga,Shimoga,Bengal Gram(Gram)(Whole),Jawari/Local,FAQ,01-08-2023,5300,6200,5800
Karnataka,Shimoga,Shimoga,Bhindi(Ladies Finger),Bhindi,FAQ,01-08-2023,2800,3000,2900
Karnataka,Shimoga,Shimoga,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,01-08-2023,9800,14000,11900
Karnataka,Shimoga,Shimoga,Brinjal,Brinjal,FAQ,01-08-2023,1800,2000,1900
Karnataka,Shimoga,Shimoga,Cabbage,Cabbage,FAQ,01-08-2023,2800,3000,2900
Karnataka,Shimoga,Shimoga,Carrot,Carrot,FAQ,01-08-2023,3800,4000,3900
Karnataka,Shimoga,Shimoga,Cauliflower,Cauliflower,FAQ,01-08-2023,3800,4000,3900
Karnataka,Shimoga,Shimoga,Corriander seed,Coriander Seed,FAQ,01-08-2023,9000,12000,10500
Karnataka,Shimoga,Shimoga,Cucumbar(Kheera),Cucumbar,FAQ,01-08-2023,800,1000,900
Karnataka,Shimoga,Shimoga,Drumstick,Drumstick,FAQ,01-08-2023,1800,2000,1900
Karnataka,Shimoga,Shimoga,Green Chilli,Green Chilly,FAQ,01-08-2023,3000,4000,3500
Karnataka,Shimoga,Shimoga,Green Gram (Moong)(Whole),Green (Whole),FAQ,01-08-2023,10000,12000,11000
Karnataka,Shimoga,Shimoga,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,01-08-2023,10000,13000,12000
Karnataka,Shimoga,Shimoga,Kulthi(Horse Gram),Horse gram (Whole),FAQ,01-08-2023,6000,7000,6500
Karnataka,Shimoga,Shimoga,Maize,Hybrid/Local,FAQ,01-08-2023,2000,2200,2100
Karnataka,Shimoga,Shimoga,Methi Seeds,Methiseeds,FAQ,01-08-2023,9000,10000,9500
Karnataka,Shimoga,Shimoga,Mustard,Other,FAQ,01-08-2023,7000,8000,7500
Karnataka,Shimoga,Shimoga,Onion,Onion,FAQ,01-08-2023,1600,2000,1800
Karnataka,Shimoga,Shimoga,Potato,Local,FAQ,01-08-2023,2000,2200,2100
Karnataka,Shimoga,Shimoga,Raddish,Raddish,FAQ,01-08-2023,1800,2000,1900
Karnataka,Shimoga,Shimoga,Ragi (Finger Millet),Red,FAQ,01-08-2023,2800,3600,3200
Karnataka,Shimoga,Shimoga,Rice,Coarse,FAQ,01-08-2023,1900,2700,2300
Karnataka,Shimoga,Shimoga,Rice,Fine,FAQ,01-08-2023,3500,6500,5000
Karnataka,Shimoga,Shimoga,Rice,Medium,FAQ,01-08-2023,2800,4500,3250
Karnataka,Shimoga,Shimoga,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01-08-2023,2800,3000,2900
Karnataka,Shimoga,Shimoga,Tamarind Fruit,Tamarind Fruit,FAQ,01-08-2023,11099,15599,13349
Karnataka,Shimoga,Shimoga,Tomato,Tomato,FAQ,01-08-2023,6000,9000,8000
Karnataka,Shimoga,Shimoga,Wheat,Super Fine,FAQ,01-08-2023,3400,6000,4700
Karnataka,Tumkur,Tiptur,Copra,Copra,FAQ,01-08-2023,8500,9400,9000
Karnataka,Tumkur,Tumkur,Arecanut(Betelnut/Supari),Rashi,FAQ,01-08-2023,53100,54050,53500
Karnataka,Tumkur,Tumkur,Coconut,Coconut,FAQ,01-08-2023,9000,20500,14000
Karnataka,Tumkur,Tumkur,Maize,Local,FAQ,01-08-2023,1520,2450,2050
Karnataka,Tumkur,Tumkur,Tamarind Fruit,Tamarind Fruit,FAQ,01-08-2023,6100,14600,7850
Karnataka,Tumkur,Tumkur,Tomato,Tomato,FAQ,01-08-2023,8000,14000,12500
Karnataka,Udupi,Karkala,Arecanut(Betelnut/Supari),New Variety,FAQ,01-08-2023,30000,44200,35000
Karnataka,Udupi,Kundapura,Arecanut(Betelnut/Supari),Ripe,FAQ,01-08-2023,37000,41500,40000
Karnataka,Udupi,Kundapura,Black pepper,Malabar,FAQ,01-08-2023,46000,49000,47500
Kerala,Alappuzha,Alappuzha,Amphophalus,Other,FAQ,01-08-2023,5000,6000,5500
Kerala,Alappuzha,Alappuzha,Banana,Nendra Bale,Large,01-08-2023,4000,5000,4500
Kerala,Alappuzha,Alappuzha,Banana,Palayamthodan,Large,01-08-2023,2000,3000,2500
Kerala,Alappuzha,Alappuzha,Banana - Green,Other,FAQ,01-08-2023,3500,4500,4000
Kerala,Alappuzha,Alappuzha,Beetroot,Other,FAQ,01-08-2023,5500,6500,6000
Kerala,Alappuzha,Alappuzha,Bhindi(Ladies Finger),Other,FAQ,01-08-2023,4000,5000,4500
Kerala,Alappuzha,Chengannur,Amphophalus,Other,FAQ,01-08-2023,5300,5600,5400
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,01-08-2023,1850,2100,2000
Kerala,Alappuzha,Chengannur,Banana - Green,Banana - Green,FAQ,01-08-2023,4300,4800,4500
Kerala,Alappuzha,Chengannur,Beetroot,Beetroot,FAQ,01-08-2023,3600,4200,4000
Kerala,Alappuzha,Chengannur,Bhindi(Ladies Finger),Other,FAQ,01-08-2023,3000,3200,3000
Kerala,Alappuzha,Chengannur,Bitter gourd,Other,FAQ,01-08-2023,3900,4200,4000
Kerala,Alappuzha,Chengannur,Bottle gourd,Other,FAQ,01-08-2023,3900,4200,4000
Kerala,Alappuzha,Chengannur,Brinjal,Brinjal,FAQ,01-08-2023,2900,3200,3000
Kerala,Alappuzha,Chengannur,Cabbage,Other,FAQ,01-08-2023,3000,3300,3100
Kerala,Alappuzha,Chengannur,Capsicum,Other,FAQ,01-08-2023,0,0,9000
Kerala,Alappuzha,Chengannur,Carrot,Other,FAQ,01-08-2023,4800,5100,5000
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,01-08-2023,0,0,4000
Kerala,Alappuzha,Chengannur,Colacasia,Colacasia,FAQ,01-08-2023,4700,5200,5000
Kerala,Alappuzha,Chengannur,Colacasia,Other,FAQ,01-08-2023,9000,9800,9500
Kerala,Alappuzha,Chengannur,Cowpea(Veg),Cowpea (Veg),FAQ,01-08-2023,3800,4100,4000
Kerala,Alappuzha,Chengannur,Cucumbar(Kheera),Other,FAQ,01-08-2023,1300,1600,1400
Kerala,Alappuzha,Chengannur,Drumstick,Other,FAQ,01-08-2023,3600,4200,4000
Kerala,Alappuzha,Chengannur,Garlic,Garlic,FAQ,01-08-2023,0,0,16500
Kerala,Alappuzha,Chengannur,Ginger(Green),Green Ginger,FAQ,01-08-2023,15500,16200,16000
Kerala,Alappuzha,Chengannur,Ginger(Green),Other,FAQ,01-08-2023,20000,22500,22000
Kerala,Alappuzha,Chengannur,Green Chilli,Green Chilly,FAQ,01-08-2023,5800,6100,6000
Kerala,Alappuzha,Chengannur,Onion,Onion,FAQ,01-08-2023,2200,2500,2300
Kerala,Alappuzha,Chengannur,Onion,Small,FAQ,01-08-2023,8500,9200,9000
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,01-08-2023,2900,3200,3000
Kerala,Alappuzha,Chengannur,Pumpkin,Other,FAQ,01-08-2023,1900,2150,2000
Kerala,Alappuzha,Chengannur,Snakeguard,Other,FAQ,01-08-2023,3700,4000,3800
Kerala,Alappuzha,Cherthala,Amaranthus,Other,FAQ,01-08-2023,4500,4650,4600
Kerala,Alappuzha,Cherthala,Ashgourd,Other,FAQ,01-08-2023,1500,1650,1600
Kerala,Alappuzha,Cherthala,Banana - Green,Banana - Green,FAQ,01-08-2023,5200,5350,5300
Kerala,Alappuzha,Cherthala,Beetroot,Other,FAQ,01-08-2023,6500,6650,6600
Kerala,Alappuzha,Cherthala,Bhindi(Ladies Finger),Bhindi,FAQ,01-08-2023,2800,2900,2850
Kerala,Alappuzha,Cherthala,Carrot,Carrot,FAQ,01-08-2023,6000,6150,6100
Kerala,Alappuzha,Cherthala,Green Chilli,Green Chilly,FAQ,01-08-2023,6000,6200,6100
Kerala,Alappuzha,Harippad,Amaranthus,Other,FAQ,01-08-2023,4000,4500,4000
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,01-08-2023,5000,5500,5000
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,01-08-2023,3000,3500,3000
Kerala,Alappuzha,Harippad,Banana,Nendra Bale,Medium,01-08-2023,5000,5500,5000
Kerala,Alappuzha,Harippad,Banana - Green,Other,FAQ,01-08-2023,4000,4500,4000
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,01-08-2023,4000,4500,4000
Kerala,Alappuzha,Harippad,Bhindi(Ladies Finger),Other,FAQ,01-08-2023,4000,4500,4000
Kerala,Alappuzha,Harippad,Bitter gourd,Other,FAQ,01-08-2023,5000,5500,5000
Kerala,Alappuzha,Harippad,Bottle gourd,Other,FAQ,01-08-2023,1500,2000,1500
Kerala,Alappuzha,Harippad,Brinjal,Other,FAQ,01-08-2023,3000,3500,3000
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,01-08-2023,3000,3500,3000
Kerala,Alappuzha,Harippad,Capsicum,Other,FAQ,01-08-2023,8000,8500,8000
Kerala,Alappuzha,Harippad,Carrot,Other,FAQ,01-08-2023,7000,7500,7000
Kerala,Alappuzha,Harippad,Cauliflower,Other,FAQ,01-08-2023,4000,4500,4000
Kerala,Alappuzha,Harippad,Colacasia,Other,FAQ,01-08-2023,6000,6500,6000
Kerala,Alappuzha,Harippad,Cowpea(Veg),Other,FAQ,01-08-2023,4000,4500,4000
Kerala,Alappuzha,Harippad,Cucumbar(Kheera),Other,FAQ,01-08-2023,2000,2500,2000
Kerala,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,01-08-2023,3100,3300,3200
Kerala,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,01-08-2023,4400,4600,4500
Kerala,Alappuzha,Kayamkulam,Ashgourd,Other,FAQ,01-08-2023,1100,1300,1200
Kerala,Alappuzha,Kayamkulam,Banana,Nendra Bale,Medium,01-08-2023,4900,5100,5000
Kerala,Alappuzha,Kayamkulam,Banana,Palayamthodan,Medium,01-08-2023,2200,2400,2300
Kerala,Alappuzha,Kayamkulam,Banana - Green,Other,FAQ,01-08-2023,1900,2100,2000
Kerala,Alappuzha,Kayamkulam,Beetroot,Other,FAQ,01-08-2023,2400,2600,2500
Kerala,Alappuzha,Kayamkulam,Bhindi(Ladies Finger),Other,FAQ,01-08-2023,2900,3100,3000
Kerala,Alappuzha,Kayamkulam,Bitter gourd,Other,FAQ,01-08-2023,5100,5300,5200
Kerala,Alappuzha,Kayamkulam,Brinjal,Other,FAQ,01-08-2023,2400,2600,2500
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,01-08-2023,1200,1400,1300
Kerala,Alappuzha,Kayamkulam,Carrot,Other,FAQ,01-08-2023,5400,5600,5500
Kerala,Alappuzha,Kayamkulam,Cauliflower,Other,FAQ,01-08-2023,5400,5600,5500
Kerala,Alappuzha,Kayamkulam,Cowpea(Veg),Other,FAQ,01-08-2023,4400,4600,4500
Kerala,Alappuzha,Kayamkulam,Cucumbar(Kheera),Other,FAQ,01-08-2023,400,600,500
Kerala,Alappuzha,Kayamkulam,Drumstick,Other,FAQ,01-08-2023,1900,2100,2000
Kerala,Alappuzha,Kayamkulam,French Beans (Frasbean),Other,FAQ,01-08-2023,10900,11100,11000
Kerala,Alappuzha,Kayamkulam,Green Chilli,Other,FAQ,01-08-2023,6900,7100,7000
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,01-08-2023,1700,1900,1800
Kerala,Alappuzha,Kayamkulam,Onion,Small,FAQ,01-08-2023,6700,6900,6800
Kerala,Alappuzha,Kayamkulam,Potato,Other,FAQ,01-08-2023,2100,2300,2200
Kerala,Alappuzha,Kayamkulam,Pumpkin,Other,FAQ,01-08-2023,1600,1800,1700
Kerala,Alappuzha,Kayamkulam,Snakeguard,Other,FAQ,01-08-2023,2300,2500,2400
Kerala,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,01-08-2023,2500,3500,3000
Kerala,Ernakulam,Angamaly,Amphophalus,Amphophalus,FAQ,01-08-2023,5600,6600,6100
Kerala,Ernakulam,Angamaly,Ashgourd,Ashgourd,FAQ,01-08-2023,2500,3500,3000
Kerala,Ernakulam,Angamaly,Banana,Palayamthodan,Medium,01-08-2023,2600,3200,2900
Kerala,Ernakulam,Angamaly,Banana,Poovan,Medium,01-08-2023,6500,7100,6800
Kerala,Ernakulam,Angamaly,Banana - Green,Banana - Green,FAQ,01-08-2023,4800,5800,5300
Kerala,Ernakulam,Angamaly,Beetroot,Beetroot,FAQ,01-08-2023,3800,4800,4300
Kerala,Ernakulam,Angamaly,Bhindi(Ladies Finger),Bhindi,FAQ,01-08-2023,4400,5400,4900
Kerala,Ernakulam,Angamaly,Bitter gourd,Bitter Gourd,FAQ,01-08-2023,6000,7000,6500
Kerala,Ernakulam,Angamaly,Bottle gourd,Bottle Gourd,FAQ,01-08-2023,2500,3500,3000
Kerala,Ernakulam,Angamaly,Brinjal,Brinjal,FAQ,01-08-2023,4000,5000,4500
Kerala,Ernakulam,Angamaly,Cabbage,Cabbage,FAQ,01-08-2023,3600,4600,4100
Kerala,Ernakulam,Angamaly,Carrot,Carrot,FAQ,01-08-2023,5600,6600,6100
Kerala,Ernakulam,Angamaly,Cauliflower,Cauliflower,FAQ,01-08-2023,5000,6000,5500
Kerala,Ernakulam,Angamaly,Cluster beans,Cluster Beans,FAQ,01-08-2023,4500,5500,5000
Kerala,Ernakulam,Angamaly,Colacasia,Other,FAQ,01-08-2023,4500,5500,5000
Kerala,Ernakulam,Angamaly,Cowpea(Veg),Cowpea (Veg),FAQ,01-08-2023,3600,4600,4100
Kerala,Ernakulam,Angamaly,Cucumbar(Kheera),Other,FAQ,01-08-2023,3000,4000,3500
Kerala,Ernakulam,Angamaly,Drumstick,Drumstick,FAQ,01-08-2023,3000,4000,3500
Kerala,Ernakulam,Angamaly,Garlic,Average,FAQ,01-08-2023,16500,18500,17500
Kerala,Ernakulam,Angamaly,Green Chilli,Green Chilly,FAQ,01-08-2023,6000,8000,7000
Kerala,Ernakulam,Angamaly,Little gourd (Kundru),Other,FAQ,01-08-2023,4000,5000,4500
Kerala,Ernakulam,Angamaly,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,01-08-2023,6200,7200,6700
Kerala,Ernakulam,Angamaly,Onion,Big,FAQ,01-08-2023,2500,3100,2800
Kerala,Ernakulam,Angamaly,Pineapple,Pine Apple,Medium,01-08-2023,6000,7000,6500
Kerala,Ernakulam,Angamaly,Potato,Potato,FAQ,01-08-2023,3200,4200,3700
Kerala,Ernakulam,Angamaly,Pumpkin,Pumpkin,FAQ,01-08-2023,2500,3500,3000
Kerala,Ernakulam,Angamaly,Snakeguard,Snakeguard,FAQ,01-08-2023,3500,4500,4000
Kerala,Ernakulam,Angamaly,Tapioca,Tapioca,FAQ,01-08-2023,2000,3000,2500
Kerala,Ernakulam,Moovattupuzha,Amphophalus,Other,FAQ,01-08-2023,4700,4900,4800
Kerala,Ernakulam,Moovattupuzha,Ashgourd,Other,FAQ,01-08-2023,1600,1800,1700
Kerala,Ernakulam,Moovattupuzha,Banana,Other,Medium,01-08-2023,3900,4100,4000
Kerala,Ernakulam,Moovattupuzha,Banana,Palayamthodan,Medium,01-08-2023,2400,2600,2500
Kerala,Ernakulam,Moovattupuzha,Banana,Poovan,Medium,01-08-2023,6400,6600,6500
Kerala,Ernakulam,Moovattupuzha,Banana - Green,Banana - Green,FAQ,01-08-2023,2700,2900,2800
Kerala,Ernakulam,Moovattupuzha,Bhindi(Ladies Finger),Bhindi,FAQ,01-08-2023,3400,3600,3500
Kerala,Ernakulam,Moovattupuzha,Bitter gourd,Bitter Gourd,FAQ,01-08-2023,5100,5300,5200
Kerala,Ernakulam,Moovattupuzha,Brinjal,Brinjal,FAQ,01-08-2023,2400,2600,2500
Kerala,Ernakulam,Moovattupuzha,Coconut Seed,Other,FAQ,01-08-2023,2500,2700,2600
Kerala,Ernakulam,Moovattupuzha,Ginger(Green),Green Ginger,FAQ,01-08-2023,15400,15600,15500
Kerala,Ernakulam,Moovattupuzha,Onion,Other,FAQ,01-08-2023,1900,2100,2000
Kerala,Ernakulam,Moovattupuzha,Pineapple,Pine Apple,Large,01-08-2023,3400,3600,3500
Kerala,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,01-08-2023,2700,3700,3000
Kerala,Ernakulam,Perumbavoor,Arecanut(Betelnut/Supari),Supari,FAQ,01-08-2023,34500,35500,35000
Kerala,Ernakulam,Perumbavoor,Ashgourd,Ashgourd,FAQ,01-08-2023,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,01-08-2023,2200,3200,2500
Kerala,Ernakulam,Perumbavoor,Banana - Green,Banana - Green,FAQ,01-08-2023,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,Bhindi(Ladies Finger),Bhindi,FAQ,01-08-2023,3500,4500,4000
Kerala,Ernakulam,Perumbavoor,Bitter gourd,Bitter Gourd,FAQ,01-08-2023,5000,6000,5500
